Date_Format;Celsius
21104;9.75
21104;9.71
21104;9.68
21104;9.64
21104;9.61
21104;9.57
21104;9.54
21104;9.51
21104;9.48
21104;9.47
21104;9.48
21104;9.5
21104;9.51
21104;9.53
21104;9.54
21104;9.56
21104;9.57
21104;9.58
21104;9.59
21104;9.6
21104;9.61
21104;9.61
21104;9.59
21104;9.58
21104;9.56
21104;9.54
21104;9.53
21104;9.52
21104;9.51
21104;9.51
21104;9.51
21104;9.5
21104;9.5
21104;9.53
21104;9.59
21104;9.64
21104;9.7
21104;9.76
21104;9.82
21104;9.93
21104;10.11
21104;10.28
21104;10.46
21104;10.63
21104;10.8
21104;10.98
21104;11.17
21104;11.36
21104;11.54
21104;11.73
21104;11.92
21104;12.07
21104;12.2
21104;12.33
21104;12.46
21104;12.59
21104;12.72
21104;12.84
21104;12.97
21104;13.09
21104;13.21
21104;13.34
21104;13.46
21104;13.55
21104;13.61
21104;13.67
21104;13.73
21104;13.79
21104;13.85
21104;13.93
21104;14.02
21104;14.12
21104;14.21
21104;14.31
21104;14.4
21104;14.46
21104;14.49
21104;14.51
21104;14.54
21104;14.57
21104;14.6
21104;14.57
21104;14.5
21104;14.43
21104;14.35
21104;14.28
21104;14.2
21104;14.08
21104;13.91
21104;13.74
21104;13.56
21104;13.39
21104;13.22
21104;12.96
21104;12.62
21104;12.28
21104;11.95
21104;11.61
21104;11.27
21104;10.97
21104;10.72
21104;10.46
21104;10.21
21104;9.96
21104;9.7
21104;9.5
21104;9.36
21104;9.22
21104;9.07
21104;8.93
21104;8.78
21104;8.7
21104;8.67
21104;8.64
21104;8.61
21104;8.59
21104;8.56
21104;8.51
21104;8.45
21104;8.39
21104;8.33
21104;8.27
21104;8.21
21104;8.12
21104;8
21104;7.88
21104;7.76
21104;7.63
21104;7.51
21104;7.44
21104;7.42
21104;7.4
21104;7.38
21104;7.35
21104;7.33
21104;7.34
21104;7.38
21104;7.42
21104;7.46
21104;7.5
21104;7.54
21104;7.57
21104;7.59
21104;7.61
21105;7.63
21105;7.65
21105;7.66
21105;7.66
21105;7.64
21105;7.61
21105;7.59
21105;7.56
21105;7.53
21105;7.5
21105;7.45
21105;7.4
21105;7.35
21105;7.3
21105;7.25
21105;7.2
21105;7.16
21105;7.11
21105;7.07
21105;7.02
21105;6.98
21105;6.97
21105;6.99
21105;7.01
21105;7.03
21105;7.05
21105;7.07
21105;7.13
21105;7.21
21105;7.3
21105;7.39
21105;7.48
21105;7.57
21105;7.68
21105;7.81
21105;7.94
21105;8.07
21105;8.21
21105;8.34
21105;8.53
21105;8.79
21105;9.05
21105;9.31
21105;9.57
21105;9.83
21105;10.12
21105;10.45
21105;10.78
21105;11.1
21105;11.43
21105;11.76
21105;12.08
21105;12.39
21105;12.71
21105;13.03
21105;13.34
21105;13.66
21105;13.91
21105;14.1
21105;14.28
21105;14.47
21105;14.66
21105;14.84
21105;15.02
21105;15.18
21105;15.34
21105;15.5
21105;15.66
21105;15.82
21105;15.94
21105;16.02
21105;16.1
21105;16.18
21105;16.25
21105;16.33
21105;16.39
21105;16.43
21105;16.48
21105;16.52
21105;16.56
21105;16.6
21105;16.61
21105;16.58
21105;16.55
21105;16.52
21105;16.49
21105;16.46
21105;16.36
21105;16.19
21105;16.03
21105;15.86
21105;15.69
21105;15.53
21105;15.28
21105;14.96
21105;14.63
21105;14.31
21105;13.98
21105;13.66
21105;13.4
21105;13.22
21105;13.04
21105;12.85
21105;12.67
21105;12.49
21105;12.33
21105;12.19
21105;12.05
21105;11.91
21105;11.77
21105;11.63
21105;11.5
21105;11.36
21105;11.23
21105;11.09
21105;10.96
21105;10.82
21105;10.71
21105;10.63
21105;10.54
21105;10.45
21105;10.37
21105;10.28
21105;10.22
21105;10.19
21105;10.16
21105;10.13
21105;10.09
21105;10.06
21105;10.04
21105;10.03
21105;10.02
21105;10.01
21105;10
21105;9.99
21105;9.98
21105;9.96
21105;9.95
21105;9.94
21105;9.93
21105;9.91
21105;9.9
21105;9.87
21105;9.85
21106;9.82
21106;9.8
21106;9.78
21106;9.77
21106;9.78
21106;9.79
21106;9.8
21106;9.81
21106;9.83
21106;9.84
21106;9.87
21106;9.89
21106;9.92
21106;9.94
21106;9.97
21106;9.99
21106;10
21106;10.01
21106;10.02
21106;10.04
21106;10.05
21106;10.05
21106;10.05
21106;10.04
21106;10.04
21106;10.04
21106;10.03
21106;10.01
21106;9.97
21106;9.93
21106;9.89
21106;9.85
21106;9.82
21106;9.86
21106;9.98
21106;10.09
21106;10.21
21106;10.33
21106;10.45
21106;10.68
21106;11.01
21106;11.34
21106;11.67
21106;12.01
21106;12.34
21106;12.68
21106;13.03
21106;13.38
21106;13.73
21106;14.08
21106;14.44
21106;14.83
21106;15.27
21106;15.7
21106;16.14
21106;16.58
21106;17.02
21106;17.35
21106;17.58
21106;17.81
21106;18.04
21106;18.28
21106;18.51
21106;18.69
21106;18.82
21106;18.96
21106;19.09
21106;19.23
21106;19.36
21106;19.46
21106;19.53
21106;19.61
21106;19.68
21106;19.75
21106;19.82
21106;19.86
21106;19.87
21106;19.88
21106;19.89
21106;19.9
21106;19.91
21106;19.88
21106;19.82
21106;19.76
21106;19.69
21106;19.63
21106;19.56
21106;19.42
21106;19.19
21106;18.96
21106;18.74
21106;18.51
21106;18.28
21106;17.9
21106;17.37
21106;16.84
21106;16.31
21106;15.78
21106;15.24
21106;14.86
21106;14.63
21106;14.4
21106;14.16
21106;13.93
21106;13.7
21106;13.53
21106;13.42
21106;13.32
21106;13.21
21106;13.11
21106;13.01
21106;12.91
21106;12.81
21106;12.72
21106;12.62
21106;12.53
21106;12.43
21106;12.34
21106;12.26
21106;12.17
21106;12.08
21106;11.99
21106;11.91
21106;11.82
21106;11.73
21106;11.64
21106;11.55
21106;11.46
21106;11.37
21106;11.28
21106;11.2
21106;11.11
21106;11.02
21106;10.93
21106;10.85
21106;10.76
21106;10.67
21106;10.59
21106;10.5
21106;10.41
21106;10.33
21106;10.24
21106;10.16
21106;10.08
21107;10
21107;9.92
21107;9.84
21107;9.77
21107;9.69
21107;9.62
21107;9.55
21107;9.48
21107;9.41
21107;9.35
21107;9.28
21107;9.21
21107;9.15
21107;9.08
21107;9.02
21107;8.95
21107;8.88
21107;8.82
21107;8.75
21107;8.68
21107;8.61
21107;8.55
21107;8.49
21107;8.43
21107;8.37
21107;8.3
21107;8.24
21107;8.18
21107;8.13
21107;8.07
21107;8.02
21107;7.96
21107;7.9
21107;7.95
21107;8.09
21107;8.23
21107;8.38
21107;8.52
21107;8.66
21107;8.94
21107;9.36
21107;9.78
21107;10.2
21107;10.62
21107;11.04
21107;11.43
21107;11.78
21107;12.13
21107;12.49
21107;12.84
21107;13.19
21107;13.58
21107;14.01
21107;14.44
21107;14.87
21107;15.3
21107;15.73
21107;16.1
21107;16.43
21107;16.76
21107;17.09
21107;17.42
21107;17.75
21107;18.02
21107;18.25
21107;18.47
21107;18.7
21107;18.92
21107;19.14
21107;19.32
21107;19.44
21107;19.56
21107;19.68
21107;19.8
21107;19.92
21107;19.99
21107;20.01
21107;20.03
21107;20.05
21107;20.06
21107;20.08
21107;20.05
21107;19.96
21107;19.88
21107;19.79
21107;19.71
21107;19.62
21107;19.43
21107;19.13
21107;18.84
21107;18.54
21107;18.24
21107;17.94
21107;17.51
21107;16.94
21107;16.36
21107;15.79
21107;15.22
21107;14.64
21107;14.24
21107;14.02
21107;13.79
21107;13.57
21107;13.34
21107;13.12
21107;12.95
21107;12.84
21107;12.73
21107;12.62
21107;12.51
21107;12.4
21107;12.29
21107;12.19
21107;12.08
21107;11.97
21107;11.86
21107;11.75
21107;11.64
21107;11.55
21107;11.46
21107;11.37
21107;11.27
21107;11.18
21107;11.09
21107;11.02
21107;10.94
21107;10.86
21107;10.78
21107;10.7
21107;10.62
21107;10.55
21107;10.48
21107;10.4
21107;10.33
21107;10.26
21107;10.19
21107;10.13
21107;10.07
21107;10.01
21107;9.95
21107;9.88
21107;9.83
21107;9.77
21107;9.71
21108;9.66
21108;9.6
21108;9.55
21108;9.49
21108;9.44
21108;9.39
21108;9.33
21108;9.28
21108;9.23
21108;9.18
21108;9.12
21108;9.07
21108;9.01
21108;8.96
21108;8.9
21108;8.85
21108;8.81
21108;8.76
21108;8.71
21108;8.67
21108;8.62
21108;8.57
21108;8.53
21108;8.49
21108;8.44
21108;8.4
21108;8.36
21108;8.32
21108;8.29
21108;8.26
21108;8.22
21108;8.19
21108;8.16
21108;8.21
21108;8.34
21108;8.47
21108;8.61
21108;8.74
21108;8.87
21108;9.12
21108;9.48
21108;9.85
21108;10.21
21108;10.57
21108;10.94
21108;11.3
21108;11.66
21108;12.02
21108;12.38
21108;12.74
21108;13.1
21108;13.5
21108;13.93
21108;14.36
21108;14.78
21108;15.21
21108;15.64
21108;16.02
21108;16.34
21108;16.66
21108;16.98
21108;17.3
21108;17.62
21108;17.88
21108;18.1
21108;18.32
21108;18.53
21108;18.75
21108;18.96
21108;19.13
21108;19.25
21108;19.37
21108;19.49
21108;19.61
21108;19.73
21108;19.81
21108;19.83
21108;19.86
21108;19.89
21108;19.92
21108;19.94
21108;19.91
21108;19.83
21108;19.74
21108;19.66
21108;19.57
21108;19.49
21108;19.29
21108;18.98
21108;18.66
21108;18.35
21108;18.04
21108;17.73
21108;17.33
21108;16.87
21108;16.4
21108;15.93
21108;15.46
21108;15
21108;14.69
21108;14.55
21108;14.41
21108;14.26
21108;14.12
21108;13.98
21108;13.87
21108;13.81
21108;13.75
21108;13.69
21108;13.63
21108;13.56
21108;13.5
21108;13.42
21108;13.35
21108;13.28
21108;13.21
21108;13.13
21108;13.07
21108;13.01
21108;12.95
21108;12.89
21108;12.83
21108;12.77
21108;12.71
21108;12.66
21108;12.6
21108;12.55
21108;12.5
21108;12.44
21108;12.39
21108;12.32
21108;12.26
21108;12.2
21108;12.14
21108;12.07
21108;12.01
21108;11.94
21108;11.87
21108;11.8
21108;11.73
21108;11.67
21108;11.59
21108;11.51
21108;11.43
21109;11.35
21109;11.27
21109;11.18
21109;11.1
21109;11.01
21109;10.92
21109;10.83
21109;10.74
21109;10.65
21109;10.55
21109;10.45
21109;10.35
21109;10.25
21109;10.15
21109;10.05
21109;9.96
21109;9.87
21109;9.78
21109;9.69
21109;9.6
21109;9.51
21109;9.42
21109;9.34
21109;9.26
21109;9.18
21109;9.1
21109;9.02
21109;8.94
21109;8.86
21109;8.78
21109;8.7
21109;8.62
21109;8.55
21109;8.54
21109;8.61
21109;8.67
21109;8.74
21109;8.81
21109;8.88
21109;9.1
21109;9.48
21109;9.86
21109;10.24
21109;10.62
21109;11
21109;11.37
21109;11.74
21109;12.1
21109;12.47
21109;12.83
21109;13.2
21109;13.6
21109;14.04
21109;14.48
21109;14.91
21109;15.35
21109;15.79
21109;16.18
21109;16.52
21109;16.86
21109;17.21
21109;17.55
21109;17.89
21109;18.18
21109;18.4
21109;18.63
21109;18.86
21109;19.09
21109;19.32
21109;19.49
21109;19.61
21109;19.72
21109;19.84
21109;19.96
21109;20.08
21109;20.14
21109;20.14
21109;20.14
21109;20.14
21109;20.15
21109;20.15
21109;20.1
21109;20
21109;19.9
21109;19.79
21109;19.69
21109;19.59
21109;19.37
21109;19.04
21109;18.71
21109;18.38
21109;18.04
21109;17.71
21109;17.3
21109;16.83
21109;16.35
21109;15.87
21109;15.39
21109;14.91
21109;14.57
21109;14.39
21109;14.2
21109;14.01
21109;13.82
21109;13.63
21109;13.48
21109;13.35
21109;13.23
21109;13.1
21109;12.98
21109;12.86
21109;12.75
21109;12.65
21109;12.56
21109;12.46
21109;12.37
21109;12.28
21109;12.2
21109;12.14
21109;12.08
21109;12.02
21109;11.96
21109;11.9
21109;11.84
21109;11.78
21109;11.72
21109;11.66
21109;11.6
21109;11.54
21109;11.47
21109;11.39
21109;11.31
21109;11.24
21109;11.16
21109;11.08
21109;10.99
21109;10.88
21109;10.77
21109;10.66
21109;10.55
21109;10.44
21109;10.33
21109;10.21
21109;10.09
21110;9.96
21110;9.84
21110;9.72
21110;9.6
21110;9.49
21110;9.38
21110;9.27
21110;9.16
21110;9.05
21110;8.96
21110;8.87
21110;8.78
21110;8.69
21110;8.6
21110;8.51
21110;8.43
21110;8.36
21110;8.29
21110;8.22
21110;8.16
21110;8.09
21110;8.03
21110;7.98
21110;7.93
21110;7.88
21110;7.83
21110;7.79
21110;7.75
21110;7.73
21110;7.7
21110;7.68
21110;7.66
21110;7.63
21110;7.67
21110;7.78
21110;7.88
21110;7.99
21110;8.09
21110;8.2
21110;8.46
21110;8.9
21110;9.33
21110;9.76
21110;10.2
21110;10.63
21110;10.98
21110;11.26
21110;11.54
21110;11.82
21110;12.1
21110;12.38
21110;12.7
21110;13.05
21110;13.4
21110;13.75
21110;14.1
21110;14.44
21110;14.84
21110;15.28
21110;15.73
21110;16.17
21110;16.61
21110;17.06
21110;17.37
21110;17.55
21110;17.73
21110;17.91
21110;18.09
21110;18.27
21110;18.38
21110;18.42
21110;18.46
21110;18.49
21110;18.53
21110;18.57
21110;18.57
21110;18.55
21110;18.53
21110;18.5
21110;18.48
21110;18.46
21110;18.39
21110;18.28
21110;18.17
21110;18.06
21110;17.95
21110;17.84
21110;17.62
21110;17.28
21110;16.93
21110;16.59
21110;16.25
21110;15.91
21110;15.47
21110;14.95
21110;14.42
21110;13.9
21110;13.37
21110;12.85
21110;12.46
21110;12.2
21110;11.95
21110;11.7
21110;11.45
21110;11.19
21110;10.99
21110;10.83
21110;10.68
21110;10.52
21110;10.37
21110;10.21
21110;10.06
21110;9.93
21110;9.8
21110;9.67
21110;9.53
21110;9.4
21110;9.28
21110;9.18
21110;9.07
21110;8.96
21110;8.86
21110;8.75
21110;8.66
21110;8.57
21110;8.49
21110;8.4
21110;8.32
21110;8.23
21110;8.16
21110;8.09
21110;8.03
21110;7.97
21110;7.9
21110;7.84
21110;7.78
21110;7.74
21110;7.69
21110;7.65
21110;7.6
21110;7.56
21110;7.51
21110;7.48
21110;7.44
21111;7.4
21111;7.37
21111;7.33
21111;7.29
21111;7.25
21111;7.2
21111;7.16
21111;7.12
21111;7.07
21111;7.02
21111;6.97
21111;6.92
21111;6.87
21111;6.82
21111;6.76
21111;6.72
21111;6.67
21111;6.63
21111;6.59
21111;6.54
21111;6.5
21111;6.47
21111;6.45
21111;6.42
21111;6.4
21111;6.38
21111;6.36
21111;6.34
21111;6.33
21111;6.31
21111;6.3
21111;6.28
21111;6.27
21111;6.31
21111;6.42
21111;6.53
21111;6.63
21111;6.74
21111;6.85
21111;7.13
21111;7.58
21111;8.03
21111;8.49
21111;8.94
21111;9.39
21111;9.8
21111;10.16
21111;10.51
21111;10.87
21111;11.23
21111;11.58
21111;11.97
21111;12.4
21111;12.82
21111;13.24
21111;13.66
21111;14.09
21111;14.47
21111;14.82
21111;15.16
21111;15.51
21111;15.85
21111;16.2
21111;16.48
21111;16.7
21111;16.91
21111;17.13
21111;17.35
21111;17.57
21111;17.74
21111;17.86
21111;17.99
21111;18.11
21111;18.24
21111;18.36
21111;18.44
21111;18.46
21111;18.48
21111;18.5
21111;18.52
21111;18.54
21111;18.5
21111;18.41
21111;18.32
21111;18.22
21111;18.13
21111;18.04
21111;17.82
21111;17.49
21111;17.16
21111;16.83
21111;16.5
21111;16.17
21111;15.76
21111;15.29
21111;14.81
21111;14.34
21111;13.86
21111;13.39
21111;13.08
21111;12.94
21111;12.8
21111;12.66
21111;12.52
21111;12.38
21111;12.28
21111;12.22
21111;12.17
21111;12.11
21111;12.05
21111;11.99
21111;11.94
21111;11.89
21111;11.84
21111;11.78
21111;11.73
21111;11.68
21111;11.65
21111;11.64
21111;11.64
21111;11.63
21111;11.63
21111;11.62
21111;11.61
21111;11.59
21111;11.56
21111;11.54
21111;11.52
21111;11.5
21111;11.45
21111;11.36
21111;11.28
21111;11.2
21111;11.11
21111;11.03
21111;10.94
21111;10.86
21111;10.77
21111;10.68
21111;10.59
21111;10.51
21111;10.42
21111;10.34
21111;10.26
21112;10.18
21112;10.1
21112;10.01
21112;9.94
21112;9.86
21112;9.79
21112;9.71
21112;9.64
21112;9.56
21112;9.5
21112;9.44
21112;9.39
21112;9.33
21112;9.27
21112;9.22
21112;9.17
21112;9.14
21112;9.11
21112;9.08
21112;9.05
21112;9.02
21112;9.02
21112;9.04
21112;9.07
21112;9.1
21112;9.12
21112;9.15
21112;9.17
21112;9.19
21112;9.22
21112;9.24
21112;9.26
21112;9.28
21112;9.31
21112;9.34
21112;9.36
21112;9.39
21112;9.42
21112;9.45
21112;9.56
21112;9.76
21112;9.96
21112;10.16
21112;10.36
21112;10.56
21112;10.77
21112;10.98
21112;11.19
21112;11.4
21112;11.61
21112;11.82
21112;11.98
21112;12.1
21112;12.21
21112;12.33
21112;12.44
21112;12.55
21112;12.63
21112;12.66
21112;12.7
21112;12.73
21112;12.77
21112;12.8
21112;12.92
21112;13.11
21112;13.3
21112;13.5
21112;13.69
21112;13.88
21112;14.09
21112;14.33
21112;14.56
21112;14.8
21112;15.03
21112;15.27
21112;15.42
21112;15.5
21112;15.57
21112;15.65
21112;15.72
21112;15.8
21112;15.81
21112;15.75
21112;15.69
21112;15.62
21112;15.56
21112;15.5
21112;15.37
21112;15.16
21112;14.95
21112;14.74
21112;14.53
21112;14.32
21112;14.03
21112;13.65
21112;13.28
21112;12.91
21112;12.53
21112;12.16
21112;11.85
21112;11.62
21112;11.39
21112;11.15
21112;10.92
21112;10.69
21112;10.48
21112;10.3
21112;10.12
21112;9.94
21112;9.76
21112;9.58
21112;9.41
21112;9.26
21112;9.11
21112;8.96
21112;8.81
21112;8.66
21112;8.51
21112;8.36
21112;8.22
21112;8.08
21112;7.93
21112;7.79
21112;7.68
21112;7.62
21112;7.55
21112;7.48
21112;7.41
21112;7.34
21112;7.28
21112;7.23
21112;7.19
21112;7.14
21112;7.09
21112;7.04
21112;7
21112;6.96
21112;6.92
21112;6.89
21112;6.85
21112;6.81
21112;6.79
21112;6.78
21112;6.77
21113;6.76
21113;6.75
21113;6.75
21113;6.75
21113;6.77
21113;6.79
21113;6.8
21113;6.82
21113;6.84
21113;6.81
21113;6.72
21113;6.64
21113;6.55
21113;6.47
21113;6.38
21113;6.31
21113;6.24
21113;6.17
21113;6.1
21113;6.04
21113;5.97
21113;5.91
21113;5.85
21113;5.79
21113;5.74
21113;5.68
21113;5.63
21113;5.59
21113;5.57
21113;5.55
21113;5.53
21113;5.51
21113;5.49
21113;5.54
21113;5.66
21113;5.78
21113;5.9
21113;6.01
21113;6.13
21113;6.34
21113;6.65
21113;6.95
21113;7.26
21113;7.57
21113;7.87
21113;8.17
21113;8.47
21113;8.76
21113;9.05
21113;9.34
21113;9.63
21113;9.99
21113;10.4
21113;10.81
21113;11.22
21113;11.63
21113;12.04
21113;12.41
21113;12.74
21113;13.07
21113;13.39
21113;13.72
21113;14.05
21113;14.28
21113;14.44
21113;14.59
21113;14.74
21113;14.89
21113;15.04
21113;15.11
21113;15.09
21113;15.08
21113;15.06
21113;15.04
21113;15.03
21113;15
21113;14.97
21113;14.93
21113;14.9
21113;14.86
21113;14.83
21113;14.8
21113;14.78
21113;14.77
21113;14.75
21113;14.73
21113;14.72
21113;14.65
21113;14.53
21113;14.4
21113;14.28
21113;14.16
21113;14.03
21113;13.88
21113;13.69
21113;13.5
21113;13.31
21113;13.12
21113;12.93
21113;12.79
21113;12.72
21113;12.65
21113;12.57
21113;12.5
21113;12.43
21113;12.36
21113;12.29
21113;12.22
21113;12.16
21113;12.09
21113;12.02
21113;11.95
21113;11.87
21113;11.78
21113;11.7
21113;11.62
21113;11.54
21113;11.46
21113;11.38
21113;11.31
21113;11.24
21113;11.16
21113;11.09
21113;11
21113;10.9
21113;10.79
21113;10.69
21113;10.59
21113;10.48
21113;10.37
21113;10.26
21113;10.15
21113;10.04
21113;9.93
21113;9.82
21113;9.71
21113;9.61
21113;9.5
21113;9.4
21113;9.29
21113;9.19
21113;9.1
21113;9.04
21113;8.98
21114;8.91
21114;8.85
21114;8.79
21114;8.73
21114;8.67
21114;8.62
21114;8.57
21114;8.51
21114;8.46
21114;8.41
21114;8.37
21114;8.33
21114;8.29
21114;8.25
21114;8.21
21114;8.17
21114;8.13
21114;8.09
21114;8.06
21114;8.02
21114;7.99
21114;7.95
21114;7.9
21114;7.86
21114;7.82
21114;7.78
21114;7.73
21114;7.69
21114;7.64
21114;7.59
21114;7.55
21114;7.5
21114;7.45
21114;7.41
21114;7.38
21114;7.35
21114;7.32
21114;7.29
21114;7.26
21114;7.3
21114;7.4
21114;7.51
21114;7.61
21114;7.72
21114;7.82
21114;7.96
21114;8.14
21114;8.32
21114;8.49
21114;8.67
21114;8.85
21114;9.01
21114;9.18
21114;9.34
21114;9.5
21114;9.66
21114;9.82
21114;9.91
21114;9.94
21114;9.97
21114;9.99
21114;10.02
21114;10.05
21114;10.03
21114;9.98
21114;9.92
21114;9.86
21114;9.8
21114;9.74
21114;9.68
21114;9.63
21114;9.57
21114;9.51
21114;9.46
21114;9.4
21114;9.33
21114;9.26
21114;9.18
21114;9.11
21114;9.03
21114;8.96
21114;8.88
21114;8.79
21114;8.71
21114;8.62
21114;8.54
21114;8.45
21114;8.36
21114;8.27
21114;8.17
21114;8.07
21114;7.97
21114;7.87
21114;7.78
21114;7.7
21114;7.61
21114;7.53
21114;7.44
21114;7.36
21114;7.3
21114;7.25
21114;7.21
21114;7.17
21114;7.12
21114;7.08
21114;7.05
21114;7.04
21114;7.02
21114;7.01
21114;7
21114;6.98
21114;6.97
21114;6.96
21114;6.95
21114;6.94
21114;6.93
21114;6.92
21114;6.89
21114;6.85
21114;6.81
21114;6.76
21114;6.72
21114;6.67
21114;6.64
21114;6.61
21114;6.59
21114;6.56
21114;6.53
21114;6.51
21114;6.47
21114;6.43
21114;6.39
21114;6.35
21114;6.31
21114;6.26
21114;6.23
21114;6.22
21114;6.2
21114;6.18
21114;6.16
21114;6.14
21114;6.12
21114;6.09
21114;6.07
21115;6.04
21115;6.01
21115;5.98
21115;5.95
21115;5.92
21115;5.89
21115;5.86
21115;5.83
21115;5.79
21115;5.78
21115;5.78
21115;5.78
21115;5.78
21115;5.79
21115;5.79
21115;5.8
21115;5.81
21115;5.83
21115;5.85
21115;5.86
21115;5.88
21115;5.89
21115;5.9
21115;5.92
21115;5.93
21115;5.94
21115;5.95
21115;5.97
21115;5.98
21115;6
21115;6.01
21115;6.03
21115;6.05
21115;6.07
21115;6.09
21115;6.12
21115;6.14
21115;6.17
21115;6.2
21115;6.24
21115;6.32
21115;6.39
21115;6.46
21115;6.53
21115;6.6
21115;6.69
21115;6.79
21115;6.9
21115;7.01
21115;7.12
21115;7.22
21115;7.34
21115;7.47
21115;7.6
21115;7.73
21115;7.86
21115;7.99
21115;8.13
21115;8.27
21115;8.42
21115;8.56
21115;8.7
21115;8.85
21115;9
21115;9.16
21115;9.31
21115;9.47
21115;9.63
21115;9.79
21115;9.93
21115;10.06
21115;10.18
21115;10.31
21115;10.43
21115;10.56
21115;10.64
21115;10.68
21115;10.71
21115;10.75
21115;10.79
21115;10.82
21115;10.82
21115;10.76
21115;10.71
21115;10.66
21115;10.61
21115;10.56
21115;10.45
21115;10.3
21115;10.15
21115;10
21115;9.85
21115;9.7
21115;9.52
21115;9.3
21115;9.08
21115;8.86
21115;8.64
21115;8.42
21115;8.3
21115;8.3
21115;8.29
21115;8.28
21115;8.27
21115;8.27
21115;8.27
21115;8.28
21115;8.29
21115;8.3
21115;8.32
21115;8.33
21115;8.33
21115;8.33
21115;8.34
21115;8.34
21115;8.34
21115;8.34
21115;8.33
21115;8.3
21115;8.27
21115;8.24
21115;8.21
21115;8.19
21115;8.14
21115;8.07
21115;8.01
21115;7.94
21115;7.87
21115;7.81
21115;7.72
21115;7.62
21115;7.51
21115;7.4
21115;7.3
21115;7.19
21115;7.08
21115;6.98
21115;6.88
21115;6.78
21115;6.68
21115;6.58
21115;6.51
21115;6.46
21115;6.42
21116;6.38
21116;6.33
21116;6.29
21116;6.25
21116;6.21
21116;6.18
21116;6.14
21116;6.1
21116;6.07
21116;6.04
21116;6.02
21116;6
21116;5.98
21116;5.96
21116;5.94
21116;5.94
21116;5.95
21116;5.97
21116;5.99
21116;6.01
21116;6.03
21116;6.06
21116;6.12
21116;6.18
21116;6.23
21116;6.29
21116;6.35
21116;6.41
21116;6.47
21116;6.54
21116;6.61
21116;6.67
21116;6.74
21116;6.8
21116;6.84
21116;6.88
21116;6.92
21116;6.97
21116;7.01
21116;7.11
21116;7.25
21116;7.4
21116;7.55
21116;7.7
21116;7.84
21116;8.02
21116;8.23
21116;8.44
21116;8.64
21116;8.85
21116;9.06
21116;9.27
21116;9.47
21116;9.68
21116;9.89
21116;10.09
21116;10.3
21116;10.48
21116;10.62
21116;10.77
21116;10.92
21116;11.06
21116;11.21
21116;11.33
21116;11.42
21116;11.52
21116;11.61
21116;11.7
21116;11.8
21116;11.87
21116;11.92
21116;11.97
21116;12.02
21116;12.07
21116;12.13
21116;12.17
21116;12.21
21116;12.24
21116;12.28
21116;12.32
21116;12.36
21116;12.37
21116;12.36
21116;12.34
21116;12.33
21116;12.32
21116;12.31
21116;12.26
21116;12.18
21116;12.1
21116;12.02
21116;11.94
21116;11.86
21116;11.77
21116;11.68
21116;11.58
21116;11.49
21116;11.39
21116;11.3
21116;11.24
21116;11.22
21116;11.21
21116;11.19
21116;11.17
21116;11.16
21116;11.15
21116;11.14
21116;11.14
21116;11.14
21116;11.13
21116;11.13
21116;11.14
21116;11.15
21116;11.17
21116;11.18
21116;11.19
21116;11.21
21116;11.22
21116;11.22
21116;11.22
21116;11.22
21116;11.23
21116;11.23
21116;11.22
21116;11.21
21116;11.19
21116;11.18
21116;11.16
21116;11.15
21116;11.13
21116;11.12
21116;11.1
21116;11.08
21116;11.07
21116;11.05
21116;11.03
21116;11
21116;10.97
21116;10.95
21116;10.92
21116;10.89
21116;10.87
21116;10.86
21116;10.85
21117;10.84
21117;10.82
21117;10.81
21117;10.81
21117;10.81
21117;10.82
21117;10.83
21117;10.83
21117;10.84
21117;10.84
21117;10.85
21117;10.85
21117;10.85
21117;10.85
21117;10.86
21117;10.86
21117;10.87
21117;10.88
21117;10.89
21117;10.9
21117;10.91
21117;10.92
21117;10.94
21117;10.96
21117;10.98
21117;11
21117;11.02
21117;11.05
21117;11.08
21117;11.11
21117;11.14
21117;11.17
21117;11.2
21117;11.23
21117;11.24
21117;11.26
21117;11.28
21117;11.3
21117;11.32
21117;11.37
21117;11.46
21117;11.55
21117;11.64
21117;11.72
21117;11.81
21117;11.92
21117;12.04
21117;12.16
21117;12.29
21117;12.41
21117;12.53
21117;12.67
21117;12.81
21117;12.95
21117;13.09
21117;13.23
21117;13.37
21117;13.52
21117;13.68
21117;13.84
21117;13.99
21117;14.15
21117;14.31
21117;14.45
21117;14.58
21117;14.71
21117;14.84
21117;14.97
21117;15.1
21117;15.19
21117;15.22
21117;15.26
21117;15.29
21117;15.32
21117;15.36
21117;15.39
21117;15.42
21117;15.46
21117;15.49
21117;15.52
21117;15.55
21117;15.54
21117;15.49
21117;15.43
21117;15.38
21117;15.32
21117;15.27
21117;15.15
21117;14.98
21117;14.8
21117;14.62
21117;14.45
21117;14.27
21117;14.06
21117;13.82
21117;13.57
21117;13.32
21117;13.08
21117;12.83
21117;12.66
21117;12.56
21117;12.47
21117;12.37
21117;12.27
21117;12.18
21117;12.12
21117;12.09
21117;12.06
21117;12.04
21117;12.01
21117;11.98
21117;11.95
21117;11.92
21117;11.9
21117;11.87
21117;11.84
21117;11.81
21117;11.76
21117;11.71
21117;11.65
21117;11.6
21117;11.54
21117;11.49
21117;11.41
21117;11.32
21117;11.23
21117;11.14
21117;11.04
21117;10.95
21117;10.81
21117;10.62
